"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"16778","16778","Chocolate Cake","Vanilla Eclair","Almond Tart","Apple Tart","Blueberry Tart","Marzipan Cookie","Blueberry Danish",""
"16779","16779","Apricot Tart","Apple Croissant","Cheese Croissant","Single Espresso","","","",""
"16780","16780","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"16781","16781","Opera Cake","Cherry Tart","Vanilla Meringue","Tuile Cookie","Apricot Danish","","",""
"16782","16782","Napoleon Cake","Almond Croissant","Vanilla Frappuccino","Cherry Soda","","","",""
"16783","16783","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"16784","16784","Ganache Cookie","Cheese Croissant","Almond Twist","Orange Juice","","","",""
"16785","16785","Apricot Croissant","Apple Danish","","","","","",""
"16786","16786","Lemon Cake","Strawberry Cake","Ganache Cookie","Lemon Cookie","Marzipan Cookie","","",""
"16787","16787","Chocolate Eclair","Vanilla Meringue","Apple Danish","Raspberry Lemonade","","","",""
"16788","16788","Blueberry Tart","Ganache Cookie","Tuile Cookie","Lemon Lemonade","Raspberry Lemonade","Bottled Water","",""
"16789","16789","Cheese Croissant","","","","","","",""
"16790","16790","Berry Tart","Bottled Water","","","","","",""
"16791","16791","Truffle Cake","Vanilla Eclair","Berry Tart","Pecan Tart","Gongolais Cookie","Walnut Cookie","Apple Croissant",""
"16792","16792","Coffee Eclair","Apple Pie","Almond Twist","Orange Juice","","","",""
"16793","16793","Casino Cake","Strawberry Cake","Hot Coffee","","","","",""
"16794","16794","Cherry Tart","Tuile Cookie","","","","","",""
"16795","16795","Berry Tart","Lemon Cookie","","","","","",""
"16796","16796","Truffle Cake","Gongolais Cookie","Lemon Lemonade","","","","",""
"16797","16797","Almond Twist","Cherry Soda","Single Espresso","","","","",""
"16798","16798","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"16799","16799","Truffle Cake","Gongolais Cookie","","","","","",""
"16800","16800","Cherry Tart","Apricot Danish","","","","","",""
"16801","16801","Strawberry Cake","Marzipan Cookie","Apricot Danish","Almond Twist","","","",""
"16802","16802","Lemon Cake","Almond Tart","Apple Croissant","Vanilla Frappuccino","","","",""
"16803","16803","Cheese Croissant","Orange Juice","Bottled Water","","","","",""
"16804","16804","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"16805","16805","Apple Tart","Apple Croissant","","","","","",""
"16806","16806","Apple Tart","Cherry Tart","Chocolate Meringue","Marzipan Cookie","Walnut Cookie","","",""
"16807","16807","Chocolate Eclair","Tuile Cookie","Walnut Cookie","","","","",""
"16808","16808","Almond Tart","Cheese Croissant","Orange Juice","","","","",""
"16809","16809","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"16810","16810","Napoleon Cake","Blueberry Tart","Tuile Cookie","Single Espresso","","","",""
"16811","16811","Blueberry Tart","Cherry Tart","Apricot Croissant","Cherry Soda","Single Espresso","","",""
"16812","16812","Apple Tart","Apple Croissant","Apple Danish","","","","",""
"16813","16813","Napoleon Cake","Apple Pie","","","","","",""
"16814","16814","Strawberry Cake","Napoleon Cake","Green Tea","","","","",""
"16815","16815","Napoleon Cake","Blueberry Tart","Gongolais Cookie","Raspberry Cookie","Lemon Cookie","Apple Danish","Bottled Water","Chocolate Coffee"
"16816","16816","Blueberry Tart","Almond Bear Claw","","","","","",""
"16817","16817","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"16818","16818","Casino Cake","Truffle Cake","Apple Pie","Tuile Cookie","Apple Danish","Almond Bear Claw","",""
"16819","16819","Chocolate Cake","Opera Cake","Chocolate Eclair","Apricot Tart","Lemon Cookie","Apricot Croissant","Hot Coffee","Chocolate Coffee"
"16820","16820","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"16821","16821","Berry Tart","Lemon Tart","Apple Croissant","Chocolate Coffee","","","",""
"16822","16822","Truffle Cake","","","","","","",""
"16823","16823","Strawberry Cake","Napoleon Cake","","","","","",""
"16824","16824","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"16825","16825","Apple Pie","Blackberry Tart","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","",""
"16826","16826","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"16827","16827","Berry Tart","Chocolate Tart","Bottled Water","","","","",""
"16828","16828","Opera Cake","Apricot Tart","Berry Tart","Lemon Cookie","Apricot Danish","Orange Juice","",""
"16829","16829","Blueberry Tart","Orange Juice","Cherry Soda","","","","",""
"16830","16830","Napoleon Cake","Almond Tart","Almond Croissant","Apricot Danish","","","",""
"16831","16831","Berry Tart","","","","","","",""
"16832","16832","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"16833","16833","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"16834","16834","Almond Tart","Almond Croissant","Blueberry Danish","Hot Coffee","","","",""
"16835","16835","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"16836","16836","Strawberry Cake","Napoleon Cake","Hot Coffee","","","","",""
"16837","16837","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"16838","16838","Cheese Croissant","Orange Juice","","","","","",""
"16839","16839","Truffle Cake","Apple Pie","Apple Croissant","Chocolate Croissant","Orange Juice","","",""
"16840","16840","Casino Cake","Opera Cake","Truffle Cake","Blueberry Tart","Cherry Tart","Apricot Danish","Almond Twist","Orange Juice"
"16841","16841","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"16842","16842","Strawberry Cake","Napoleon Cake","Raspberry Cookie","","","","",""
"16843","16843","Chocolate Cake","Truffle Cake","Apple Croissant","","","","",""
"16844","16844","Casino Cake","Opera Cake","Cherry Tart","Gongolais Cookie","Apricot Danish","","",""
"16845","16845","Coffee Eclair","Apricot Tart","Blackberry Tart","Lemon Cookie","Apple Danish","Orange Juice","Single Espresso",""
"16846","16846","Strawberry Cake","Apricot Tart","Vanilla Meringue","Vanilla Frappuccino","","","",""
"16847","16847","Cheese Croissant","Orange Juice","","","","","",""
"16848","16848","Napoleon Cake","Apple Tart","Cherry Tart","Gongolais Cookie","","","",""
"16849","16849","Opera Cake","Coffee Eclair","Apple Tart","Apricot Tart","Hot Coffee","","",""
"16850","16850","Chocolate Cake","Gongolais Cookie","Apricot Croissant","Raspberry Lemonade","","","",""
"16851","16851","Strawberry Cake","Almond Croissant","Almond Bear Claw","Raspberry Lemonade","Bottled Water","","",""
"16852","16852","Strawberry Cake","Cheese Croissant","Almond Twist","","","","",""
"16853","16853","Berry Tart","Blueberry Tart","Bottled Water","","","","",""
"16854","16854","Vanilla Meringue","Almond Bear Claw","Blueberry Danish","Lemon Lemonade","Orange Juice","","",""
"16855","16855","Raspberry Lemonade","","","","","","",""
"16856","16856","Lemon Cake","Berry Tart","Orange Juice","","","","",""
"16857","16857","Chocolate Eclair","Coffee Eclair","Blackberry Tart","Single Espresso","","","",""
"16858","16858","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"16859","16859","Strawberry Cake","Napoleon Cake","Apple Tart","Almond Croissant","Green Tea","","",""
"16860","16860","Casino Cake","Chocolate Croissant","Single Espresso","","","","",""
"16861","16861","Apple Tart","Orange Juice","","","","","",""
"16862","16862","Apricot Tart","Raspberry Cookie","Lemon Cookie","Almond Bear Claw","","","",""
"16863","16863","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"16864","16864","Casino Cake","Apricot Tart","Single Espresso","","","","",""
"16865","16865","Apricot Danish","Almond Twist","","","","","",""
"16866","16866","Almond Croissant","Vanilla Frappuccino","","","","","",""
"16867","16867","Truffle Cake","Gongolais Cookie","","","","","",""
"16868","16868","Coffee Eclair","Blackberry Tart","Blueberry Tart","","","","",""
"16869","16869","Napoleon Cake","Almond Croissant","Apricot Croissant","Blueberry Danish","","","",""
"16870","16870","Marzipan Cookie","Tuile Cookie","","","","","",""
"16871","16871","Cherry Tart","Raspberry Cookie","","","","","",""
"16872","16872","Tuile Cookie","","","","","","",""
"16873","16873","Cherry Tart","Blueberry Danish","","","","","",""
"16874","16874","Berry Tart","Chocolate Coffee","","","","","",""
"16875","16875","Apple Tart","Walnut Cookie","Apple Croissant","Apple Danish","Cherry Soda","","",""
"16876","16876","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"16877","16877","Chocolate Cake","Chocolate Tart","Cheese Croissant","Vanilla Frappuccino","","","",""
"16878","16878","Lemon Cake","Opera Cake","","","","","",""
"16879","16879","Blueberry Tart","Apricot Croissant","","","","","",""
"16880","16880","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"16881","16881","Lemon Cake","Coffee Eclair","Apple Pie","Blackberry Tart","Cherry Soda","","",""
"16882","16882","Opera Cake","Truffle Cake","Apricot Tart","Pecan Tart","Ganache Cookie","Hot Coffee","",""
"16883","16883","Opera Cake","Napoleon Cake","","","","","",""
"16884","16884","Ganache Cookie","Raspberry Cookie","Lemon Cookie","Vanilla Meringue","Tuile Cookie","Single Espresso","",""
"16885","16885","Truffle Cake","Gongolais Cookie","Walnut Cookie","Cheese Croissant","Blueberry Danish","","",""
"16886","16886","Lemon Cake","Lemon Tart","Cheese Croissant","","","","",""
"16887","16887","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"16888","16888","Lemon Cake","Berry Tart","Bottled Water","","","","",""
"16889","16889","Cherry Tart","Apricot Danish","","","","","",""
"16890","16890","Lemon Cake","Lemon Tart","Walnut Cookie","Single Espresso","","","",""
"16891","16891","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"16892","16892","Berry Tart","Blackberry Tart","Bottled Water","","","","",""
"16893","16893","Chocolate Cake","Marzipan Cookie","Tuile Cookie","Hot Coffee","Vanilla Frappuccino","","",""
"16894","16894","Almond Tart","Almond Croissant","Chocolate Croissant","Lemon Lemonade","Hot Coffee","","",""
"16895","16895","Blueberry Tart","Ganache Cookie","Apricot Croissant","Hot Coffee","","","",""
"16896","16896","Lemon Cake","Napoleon Cake","Cherry Tart","Lemon Tart","Lemon Cookie","Lemon Lemonade","",""
"16897","16897","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"16898","16898","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"16899","16899","Truffle Cake","Gongolais Cookie","","","","","",""
"16900","16900","Coffee Eclair","Apple Pie","Tuile Cookie","Cheese Croissant","Almond Twist","Hot Coffee","",""
"16901","16901","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"16902","16902","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"16903","16903","Vanilla Eclair","Chocolate Meringue","Raspberry Lemonade","","","","",""
"16904","16904","Cherry Tart","Apricot Danish","Apple Danish","","","","",""
"16905","16905","Truffle Cake","Gongolais Cookie","Apple Danish","","","","",""
"16906","16906","Lemon Cake","Strawberry Cake","Cherry Tart","Chocolate Croissant","Blueberry Danish","","",""
"16907","16907","Gongolais Cookie","Almond Bear Claw","Orange Juice","","","","",""
"16908","16908","Strawberry Cake","","","","","","",""
"16909","16909","Chocolate Meringue","Tuile Cookie","Almond Bear Claw","","","","",""
"16910","16910","Coffee Eclair","Gongolais Cookie","Orange Juice","","","","",""
"16911","16911","Apple Pie","Berry Tart","Orange Juice","Bottled Water","","","",""
"16912","16912","Marzipan Cookie","Tuile Cookie","","","","","",""
"16913","16913","Chocolate Cake","Casino Cake","Gongolais Cookie","Orange Juice","Hot Coffee","Chocolate Coffee","Single Espresso",""
"16914","16914","Casino Cake","Vanilla Eclair","Chocolate Tart","Walnut Cookie","Cherry Soda","","",""
"16915","16915","Strawberry Cake","Napoleon Cake","Blueberry Tart","Chocolate Tart","Ganache Cookie","Lemon Lemonade","Cherry Soda",""
"16916","16916","Chocolate Tart","Walnut Cookie","Chocolate Croissant","Vanilla Frappuccino","","","",""
"16917","16917","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"16918","16918","Chocolate Eclair","Vanilla Eclair","Single Espresso","","","","",""
"16919","16919","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"16920","16920","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"16921","16921","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"16922","16922","Berry Tart","Marzipan Cookie","","","","","",""
"16923","16923","Truffle Cake","Gongolais Cookie","","","","","",""
"16924","16924","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"16925","16925","Berry Tart","Lemon Tart","Tuile Cookie","Apple Danish","Almond Bear Claw","","",""
"16926","16926","Lemon Cake","Chocolate Coffee","","","","","",""
"16927","16927","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"16928","16928","Lemon Cake","Coffee Eclair","Berry Tart","","","","",""
"16929","16929","Truffle Cake","Gongolais Cookie","","","","","",""
"16930","16930","Apple Pie","Tuile Cookie","Apple Croissant","Chocolate Croissant","Apple Danish","","",""
"16931","16931","Chocolate Tart","Almond Croissant","Apricot Danish","Vanilla Frappuccino","","","",""
"16932","16932","Berry Tart","Bottled Water","Hot Coffee","","","","",""
"16933","16933","Strawberry Cake","Napoleon Cake","Hot Coffee","","","","",""
"16934","16934","Truffle Cake","Blackberry Tart","Gongolais Cookie","Blueberry Danish","","","",""
"16935","16935","Apple Pie","Ganache Cookie","Orange Juice","","","","",""
"16936","16936","Vanilla Eclair","","","","","","",""
"16937","16937","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"16938","16938","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"16939","16939","Strawberry Cake","Berry Tart","Bottled Water","","","","",""
"16940","16940","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"16941","16941","Chocolate Tart","Walnut Cookie","Green Tea","Vanilla Frappuccino","","","",""
"16942","16942","Strawberry Cake","Apricot Tart","Walnut Cookie","Almond Croissant","Green Tea","Single Espresso","",""
"16943","16943","Vanilla Eclair","Cheese Croissant","Orange Juice","","","","",""
"16944","16944","Strawberry Cake","Apricot Croissant","Cheese Croissant","Apricot Danish","","","",""
"16945","16945","Blackberry Tart","Green Tea","","","","","",""
"16946","16946","Truffle Cake","Coffee Eclair","Napoleon Cake","Apple Pie","Apple Tart","Cheese Croissant","",""
"16947","16947","Lemon Cake","Tuile Cookie","Bottled Water","","","","",""
"16948","16948","Raspberry Lemonade","","","","","","",""
"16949","16949","Tuile Cookie","Cheese Croissant","Almond Bear Claw","Orange Juice","Chocolate Coffee","","",""
"16950","16950","Strawberry Cake","Napoleon Cake","Apple Pie","","","","",""
"16951","16951","Chocolate Cake","Tuile Cookie","Walnut Cookie","Hot Coffee","","","",""
"16952","16952","Berry Tart","Chocolate Croissant","Orange Juice","","","","",""
"16953","16953","Gongolais Cookie","Almond Bear Claw","","","","","",""
"16954","16954","Blueberry Danish","Green Tea","","","","","",""
"16955","16955","Apple Pie","Berry Tart","Blackberry Tart","Lemon Tart","","","",""
"16956","16956","Chocolate Eclair","Cheese Croissant","Orange Juice","","","","",""
"16957","16957","Apple Pie","Apricot Tart","Vanilla Frappuccino","","","","",""
"16958","16958","Strawberry Cake","Napoleon Cake","Apricot Tart","Vanilla Frappuccino","","","",""
"16959","16959","Tuile Cookie","Apricot Croissant","","","","","",""
"16960","16960","Lemon Cake","Lemon Tart","Raspberry Cookie","","","","",""
"16961","16961","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"16962","16962","Cheese Croissant","Orange Juice","","","","","",""
"16963","16963","Lemon Cake","Lemon Tart","Chocolate Coffee","","","","",""
"16964","16964","Chocolate Cake","Coffee Eclair","Apple Pie","Marzipan Cookie","Cheese Croissant","Orange Juice","",""
"16965","16965","Chocolate Cake","Casino Cake","Strawberry Cake","Blackberry Tart","Marzipan Cookie","Orange Juice","Green Tea","Chocolate Coffee"
"16966","16966","Coffee Eclair","Cheese Croissant","Hot Coffee","","","","",""
"16967","16967","Vanilla Eclair","Orange Juice","","","","","",""
"16968","16968","Lemon Cake","Lemon Tart","Apricot Croissant","","","","",""
"16969","16969","Truffle Cake","Napoleon Cake","Raspberry Cookie","","","","",""
"16970","16970","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"16971","16971","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"16972","16972","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"16973","16973","Blueberry Tart","Apricot Croissant","","","","","",""
"16974","16974","Marzipan Cookie","Tuile Cookie","Apricot Danish","Almond Bear Claw","","","",""
"16975","16975","Gongolais Cookie","","","","","","",""
"16976","16976","Coffee Eclair","Blackberry Tart","Almond Croissant","Single Espresso","","","",""
"16977","16977","Vanilla Frappuccino","","","","","","",""
"16978","16978","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"16979","16979","Strawberry Cake","Marzipan Cookie","Tuile Cookie","","","","",""
"16980","16980","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"16981","16981","Chocolate Meringue","Apple Danish","","","","","",""
"16982","16982","Tuile Cookie","","","","","","",""
"16983","16983","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"16984","16984","Cheese Croissant","Orange Juice","","","","","",""
"16985","16985","Marzipan Cookie","Tuile Cookie","Almond Bear Claw","Vanilla Frappuccino","","","",""
"16986","16986","Vanilla Eclair","Almond Tart","Vanilla Meringue","","","","",""
"16987","16987","Chocolate Cake","Truffle Cake","Ganache Cookie","Raspberry Cookie","","","",""
"16988","16988","Apple Croissant","Blueberry Danish","","","","","",""
"16989","16989","Berry Tart","Bottled Water","","","","","",""
"16990","16990","Strawberry Cake","Chocolate Tart","Tuile Cookie","","","","",""
"16991","16991","Almond Tart","Tuile Cookie","Almond Bear Claw","Hot Coffee","","","",""
"16992","16992","Casino Cake","Napoleon Cake","","","","","",""
"16993","16993","Vanilla Eclair","Chocolate Tart","Marzipan Cookie","Walnut Cookie","","","",""
"16994","16994","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"16995","16995","Opera Cake","Strawberry Cake","Apple Tart","","","","",""
"16996","16996","Cherry Tart","Lemon Tart","Almond Twist","Hot Coffee","","","",""
"16997","16997","Chocolate Cake","Casino Cake","Coffee Eclair","Almond Tart","Blueberry Tart","Chocolate Croissant","",""
"16998","16998","Opera Cake","Strawberry Cake","Napoleon Cake","Tuile Cookie","Single Espresso","","",""
"16999","16999","Strawberry Cake","Napoleon Cake","","","","","",""
"17000","17000","Coffee Eclair","Apple Tart","Apricot Tart","Chocolate Tart","Almond Croissant","Lemon Lemonade","Raspberry Lemonade","Single Espresso"
"17001","17001","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"17002","17002","Cheese Croissant","Orange Juice","","","","","",""
"17003","17003","Strawberry Cake","Napoleon Cake","Chocolate Coffee","","","","",""
"17004","17004","Strawberry Cake","Marzipan Cookie","Tuile Cookie","Almond Twist","","","",""
"17005","17005","Opera Cake","Cherry Tart","Raspberry Cookie","Apricot Danish","","","",""
"17006","17006","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"17007","17007","Apple Pie","Cherry Soda","","","","","",""
"17008","17008","Gongolais Cookie","Tuile Cookie","","","","","",""
"17009","17009","Coffee Eclair","Apple Pie","Vanilla Meringue","Almond Twist","","","",""
"17010","17010","Gongolais Cookie","Vanilla Meringue","Marzipan Cookie","Chocolate Croissant","","","",""
"17011","17011","Blueberry Tart","Vanilla Meringue","Apricot Croissant","Bottled Water","Hot Coffee","","",""
"17012","17012","Vanilla Meringue","Walnut Cookie","Single Espresso","","","","",""
"17013","17013","Casino Cake","Apricot Croissant","Bottled Water","Vanilla Frappuccino","","","",""
"17014","17014","Marzipan Cookie","Tuile Cookie","Green Tea","","","","",""
"17015","17015","Coffee Eclair","Almond Tart","Ganache Cookie","Apple Croissant","Raspberry Lemonade","","",""
"17016","17016","Chocolate Eclair","Walnut Cookie","Apricot Croissant","Hot Coffee","","","",""
"17017","17017","Chocolate Tart","Walnut Cookie","Chocolate Croissant","Vanilla Frappuccino","","","",""
"17018","17018","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"17019","17019","Tuile Cookie","Hot Coffee","Vanilla Frappuccino","","","","",""
"17020","17020","Apple Pie","Berry Tart","Chocolate Tart","Lemon Tart","Marzipan Cookie","Apple Danish","Almond Bear Claw","Chocolate Coffee"
"17021","17021","Almond Tart","Almond Croissant","","","","","",""
"17022","17022","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"17023","17023","Strawberry Cake","Napoleon Cake","Blueberry Tart","Apricot Danish","Blueberry Danish","Orange Juice","Single Espresso",""
"17024","17024","Opera Cake","Cherry Tart","Raspberry Cookie","Apricot Danish","","","",""
"17025","17025","Apricot Tart","Berry Tart","Green Tea","Bottled Water","","","",""
"17026","17026","Coffee Eclair","Blackberry Tart","Blueberry Tart","Lemon Lemonade","Single Espresso","","",""
"17027","17027","Truffle Cake","Walnut Cookie","Apple Croissant","","","","",""
"17028","17028","Coffee Eclair","Apricot Croissant","","","","","",""
"17029","17029","Napoleon Cake","Marzipan Cookie","Almond Bear Claw","","","","",""
"17030","17030","Walnut Cookie","Orange Juice","","","","","",""
"17031","17031","Lemon Cake","Chocolate Eclair","Berry Tart","Blackberry Tart","Apricot Croissant","Cheese Croissant","Bottled Water",""
"17032","17032","Strawberry Cake","Napoleon Cake","","","","","",""
"17033","17033","Coffee Eclair","Apple Pie","Apricot Tart","Chocolate Croissant","Almond Twist","Hot Coffee","",""
"17034","17034","Truffle Cake","Coffee Eclair","Chocolate Tart","Tuile Cookie","Almond Bear Claw","","",""
"17035","17035","Chocolate Tart","Marzipan Cookie","Apricot Croissant","Lemon Lemonade","Cherry Soda","","",""
"17036","17036","Pecan Tart","Gongolais Cookie","Cheese Croissant","Orange Juice","Cherry Soda","","",""
"17037","17037","Truffle Cake","Gongolais Cookie","","","","","",""
"17038","17038","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"17039","17039","Chocolate Cake","Coffee Eclair","Blackberry Tart","Single Espresso","","","",""
"17040","17040","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"17041","17041","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"17042","17042","Hot Coffee","","","","","","",""
"17043","17043","Opera Cake","Coffee Eclair","Cherry Tart","Gongolais Cookie","","","",""
"17044","17044","Blueberry Tart","Almond Bear Claw","Orange Juice","","","","",""
"17045","17045","Cheese Croissant","Orange Juice","","","","","",""
"17046","17046","Lemon Cake","Apple Tart","Lemon Lemonade","","","","",""
"17047","17047","Cheese Croissant","Orange Juice","","","","","",""
"17048","17048","Lemon Tart","Vanilla Meringue","Bottled Water","","","","",""
"17049","17049","Apple Pie","Gongolais Cookie","Raspberry Cookie","Walnut Cookie","Single Espresso","","",""
"17050","17050","Blackberry Tart","Cherry Tart","Lemon Cookie","Apricot Danish","Raspberry Lemonade","","",""
"17051","17051","Apricot Croissant","Cheese Croissant","Raspberry Lemonade","Orange Juice","","","",""
"17052","17052","Apple Tart","Raspberry Cookie","Lemon Lemonade","Vanilla Frappuccino","","","",""
"17053","17053","Casino Cake","Opera Cake","Chocolate Croissant","","","","",""
"17054","17054","Lemon Cake","Coffee Eclair","Blackberry Tart","Lemon Cookie","Single Espresso","","",""
"17055","17055","Chocolate Eclair","Chocolate Meringue","Blueberry Danish","","","","",""
"17056","17056","Chocolate Tart","Bottled Water","","","","","",""
"17057","17057","Chocolate Eclair","Gongolais Cookie","Almond Bear Claw","","","","",""
"17058","17058","Chocolate Cake","Opera Cake","Vanilla Eclair","Pecan Tart","","","",""
"17059","17059","Chocolate Eclair","Gongolais Cookie","Chocolate Meringue","","","","",""
"17060","17060","Apple Pie","Apricot Tart","Chocolate Tart","Walnut Cookie","Apricot Danish","Raspberry Lemonade","Chocolate Coffee","Vanilla Frappuccino"
"17061","17061","Chocolate Cake","Lemon Cake","Lemon Tart","","","","",""
"17062","17062","Blackberry Tart","Pecan Tart","Gongolais Cookie","Tuile Cookie","Raspberry Lemonade","Hot Coffee","",""
"17063","17063","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"17064","17064","Truffle Cake","Napoleon Cake","Gongolais Cookie","Cherry Soda","","","",""
"17065","17065","Lemon Cake","Almond Bear Claw","","","","","",""
"17066","17066","Cheese Croissant","Raspberry Lemonade","Orange Juice","","","","",""
"17067","17067","Opera Cake","Truffle Cake","Gongolais Cookie","","","","",""
"17068","17068","Apple Tart","Apple Croissant","Apple Danish","","","","",""
"17069","17069","Gongolais Cookie","Tuile Cookie","Apricot Croissant","Apricot Danish","Raspberry Lemonade","","",""
"17070","17070","Apple Croissant","","","","","","",""
"17071","17071","Truffle Cake","Gongolais Cookie","Tuile Cookie","Chocolate Coffee","Vanilla Frappuccino","","",""
"17072","17072","Blueberry Tart","Lemon Tart","Cherry Soda","","","","",""
"17073","17073","Berry Tart","Bottled Water","","","","","",""
"17074","17074","Gongolais Cookie","Orange Juice","Hot Coffee","","","","",""
"17075","17075","Lemon Cake","Single Espresso","","","","","",""
"17076","17076","Lemon Cake","Lemon Tart","Chocolate Meringue","","","","",""
"17077","17077","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"17078","17078","Almond Tart","Blueberry Tart","Gongolais Cookie","Apple Croissant","Almond Bear Claw","Vanilla Frappuccino","",""
"17079","17079","Napoleon Cake","Vanilla Meringue","Cheese Croissant","Orange Juice","Cherry Soda","","",""
"17080","17080","Chocolate Cake","Coffee Eclair","Napoleon Cake","Apricot Tart","Pecan Tart","","",""
"17081","17081","Lemon Tart","Ganache Cookie","Raspberry Cookie","Lemon Cookie","","","",""
"17082","17082","Strawberry Cake","Truffle Cake","Napoleon Cake","Blackberry Tart","Ganache Cookie","Lemon Cookie","Lemon Lemonade","Vanilla Frappuccino"
"17083","17083","Vanilla Meringue","Almond Bear Claw","Single Espresso","","","","",""
"17084","17084","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"17085","17085","Coffee Eclair","Blackberry Tart","Blueberry Tart","Single Espresso","","","",""
"17086","17086","Opera Cake","Vanilla Eclair","Cherry Tart","Vanilla Meringue","Apple Croissant","Apricot Danish","Blueberry Danish","Orange Juice"
"17087","17087","Strawberry Cake","","","","","","",""
"17088","17088","Casino Cake","Napoleon Cake","Gongolais Cookie","Almond Croissant","Apricot Croissant","Almond Bear Claw","",""
"17089","17089","Blueberry Tart","Chocolate Tart","Chocolate Croissant","Lemon Lemonade","","","",""
"17090","17090","Chocolate Eclair","Blueberry Tart","Raspberry Cookie","Cheese Croissant","Almond Twist","Almond Bear Claw","",""
"17091","17091","Berry Tart","Bottled Water","","","","","",""
"17092","17092","Lemon Cookie","Marzipan Cookie","","","","","",""
"17093","17093","Apricot Tart","Marzipan Cookie","Tuile Cookie","","","","",""
"17094","17094","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"17095","17095","Lemon Cake","Casino Cake","Apple Tart","Lemon Tart","Raspberry Lemonade","Vanilla Frappuccino","Cherry Soda",""
"17096","17096","Apricot Croissant","Orange Juice","Cherry Soda","","","","",""
"17097","17097","Chocolate Cake","Vanilla Eclair","Marzipan Cookie","Apricot Croissant","Chocolate Coffee","","",""
"17098","17098","Opera Cake","Truffle Cake","Chocolate Eclair","Coffee Eclair","Cherry Tart","Apricot Danish","Vanilla Frappuccino",""
"17099","17099","Gongolais Cookie","Marzipan Cookie","Bottled Water","","","","",""
