"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"843",843,"Blackberry Tart","Chocolate Meringue","Single Espresso",NA,NA,NA,NA,NA
"844",844,"Gongolais Cookie","Cheese Croissant","Raspberry Lemonade",NA,NA,NA,NA,NA
"845",845,"Chocolate Croissant",NA,NA,NA,NA,NA,NA,NA
"846",846,"Strawberry Cake","Berry Tart","Ganache Cookie","Chocolate Meringue","Raspberry Lemonade",NA,NA,NA
"847",847,"Pecan Tart","Raspberry Cookie","Cheese Croissant","Orange Juice",NA,NA,NA,NA
"848",848,"Napoleon Cake","Apricot Tart","Gongolais Cookie","Orange Juice","Hot Coffee",NA,NA,NA
"849",849,"Chocolate Cake","Berry Tart","Gongolais Cookie","Walnut Cookie","Chocolate Coffee",NA,NA,NA
"850",850,"Lemon Cake","Lemon Tart",NA,NA,NA,NA,NA,NA
"851",851,"Opera Cake","Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA
"852",852,"Strawberry Cake","Napoleon Cake",NA,NA,NA,NA,NA,NA
"853",853,"Strawberry Cake","Napoleon Cake","Ganache Cookie","Blueberry Danish",NA,NA,NA,NA
"854",854,"Opera Cake","Cherry Tart","Blueberry Danish",NA,NA,NA,NA,NA
"855",855,"Strawberry Cake","Apricot Tart","Apricot Croissant",NA,NA,NA,NA,NA
"856",856,"Chocolate Tart","Walnut Cookie","Vanilla Frappuccino",NA,NA,NA,NA,NA
"857",857,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"858",858,"Berry Tart","Blackberry Tart",NA,NA,NA,NA,NA,NA
"859",859,"Raspberry Cookie","Chocolate Coffee",NA,NA,NA,NA,NA,NA
"860",860,"Truffle Cake","Gongolais Cookie",NA,NA,NA,NA,NA,NA
"861",861,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"862",862,"Apple Tart","Gongolais Cookie","Vanilla Frappuccino","Cherry Soda",NA,NA,NA,NA
"863",863,"Opera Cake","Truffle Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA
"864",864,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade",NA,NA,NA,NA
"865",865,"Gongolais Cookie",NA,NA,NA,NA,NA,NA,NA
"866",866,"Vanilla Eclair","Apple Tart","Blueberry Tart","Cherry Tart","Walnut Cookie","Chocolate Croissant","Single Espresso",NA
"867",867,"Cheese Croissant","Chocolate Croissant","Orange Juice","Bottled Water",NA,NA,NA,NA
"868",868,"Apricot Tart","Raspberry Cookie","Lemon Cookie","Raspberry Lemonade",NA,NA,NA,NA
"869",869,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"870",870,"Apricot Tart","Chocolate Meringue",NA,NA,NA,NA,NA,NA
"871",871,"Truffle Cake","Apple Danish","Raspberry Lemonade","Orange Juice",NA,NA,NA,NA
"872",872,"Truffle Cake","Gongolais Cookie","Apple Croissant","Almond Twist","Vanilla Frappuccino",NA,NA,NA
"873",873,"Truffle Cake","Coffee Eclair","Pecan Tart",NA,NA,NA,NA,NA
"874",874,"Strawberry Cake","Berry Tart","Blueberry Tart","Almond Twist","Bottled Water",NA,NA,NA
"875",875,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"876",876,"Vanilla Eclair","Ganache Cookie","Walnut Cookie","Cheese Croissant","Orange Juice",NA,NA,NA
"877",877,"Truffle Cake","Berry Tart","Cherry Tart",NA,NA,NA,NA,NA
"878",878,"Marzipan Cookie",NA,NA,NA,NA,NA,NA,NA
"879",879,"Berry Tart","Pecan Tart","Gongolais Cookie","Lemon Cookie",NA,NA,NA,NA
"880",880,"Lemon Cake","Opera Cake","Berry Tart","Apple Croissant","Bottled Water","Hot Coffee","Vanilla Frappuccino",NA
"881",881,"Walnut Cookie","Apple Danish","Raspberry Lemonade","Chocolate Coffee",NA,NA,NA,NA
"882",882,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"883",883,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"884",884,"Coffee Eclair","Apple Pie","Lemon Tart","Almond Bear Claw","Orange Juice","Green Tea","Vanilla Frappuccino",NA
"885",885,"Chocolate Cake","Marzipan Cookie","Tuile Cookie","Apricot Croissant",NA,NA,NA,NA
"886",886,"Chocolate Cake","Casino Cake","Tuile Cookie","Raspberry Lemonade","Chocolate Coffee",NA,NA,NA
"887",887,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"888",888,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"889",889,"Berry Tart","Apple Croissant",NA,NA,NA,NA,NA,NA
"890",890,"Vanilla Eclair","Berry Tart","Bottled Water",NA,NA,NA,NA,NA
"891",891,"Opera Cake","Berry Tart","Cherry Tart","Gongolais Cookie","Apricot Danish",NA,NA,NA
"892",892,"Lemon Cake","Opera Cake","Almond Croissant",NA,NA,NA,NA,NA
"893",893,"Chocolate Eclair","Apple Tart","Raspberry Lemonade","Bottled Water",NA,NA,NA,NA
"894",894,"Apple Pie","Almond Croissant","Green Tea",NA,NA,NA,NA,NA
"895",895,"Coffee Eclair","Blackberry Tart","Single Espresso",NA,NA,NA,NA,NA
"896",896,"Chocolate Cake","Casino Cake","Chocolate Coffee",NA,NA,NA,NA,NA
"897",897,"Lemon Cake","Chocolate Tart","Almond Bear Claw","Green Tea",NA,NA,NA,NA
"898",898,"Chocolate Meringue","Apple Danish",NA,NA,NA,NA,NA,NA
"899",899,"Coffee Eclair","Napoleon Cake","Marzipan Cookie",NA,NA,NA,NA,NA
"900",900,"Truffle Cake","Apricot Tart","Gongolais Cookie",NA,NA,NA,NA,NA
"901",901,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"902",902,"Vanilla Meringue","Blueberry Danish","Green Tea",NA,NA,NA,NA,NA
"903",903,"Apple Tart","Vanilla Meringue","Almond Bear Claw",NA,NA,NA,NA,NA
"904",904,"Lemon Cake","Blueberry Tart","Pecan Tart","Lemon Lemonade",NA,NA,NA,NA
"905",905,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"906",906,"Chocolate Eclair","Tuile Cookie","Almond Twist","Almond Bear Claw","Single Espresso",NA,NA,NA
"907",907,"Berry Tart","Blueberry Tart","Chocolate Tart","Cherry Tart","Vanilla Meringue","Apple Croissant",NA,NA
"908",908,"Almond Twist","Bottled Water",NA,NA,NA,NA,NA,NA
"909",909,"Apple Pie","Almond Croissant",NA,NA,NA,NA,NA,NA
"910",910,"Gongolais Cookie","Tuile Cookie","Raspberry Lemonade","Cherry Soda",NA,NA,NA,NA
"911",911,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"912",912,"Strawberry Cake","Truffle Cake","Coffee Eclair","Ganache Cookie",NA,NA,NA,NA
"913",913,"Opera Cake","Napoleon Cake","Cherry Tart","Apricot Danish","Raspberry Lemonade",NA,NA,NA
"914",914,"Truffle Cake","Marzipan Cookie","Tuile Cookie","Orange Juice",NA,NA,NA,NA
"915",915,"Truffle Cake","Gongolais Cookie","Apple Croissant",NA,NA,NA,NA,NA
"916",916,"Cheese Croissant","Orange Juice",NA,NA,NA,NA,NA,NA
"917",917,"Strawberry Cake","Napoleon Cake","Blackberry Tart",NA,NA,NA,NA,NA
"918",918,"Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee",NA,NA,NA,NA
"919",919,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"920",920,"Lemon Lemonade",NA,NA,NA,NA,NA,NA,NA
"921",921,"Lemon Cake","Vanilla Eclair","Berry Tart","Lemon Tart",NA,NA,NA,NA
"922",922,"Berry Tart","Apple Croissant","Bottled Water",NA,NA,NA,NA,NA
"923",923,"Chocolate Eclair","Tuile Cookie","Cheese Croissant","Blueberry Danish",NA,NA,NA,NA
"924",924,"Chocolate Cake","Chocolate Eclair","Blueberry Tart","Almond Croissant","Blueberry Danish","Vanilla Frappuccino",NA,NA
"925",925,"Apple Tart","Apple Croissant","Apple Danish",NA,NA,NA,NA,NA
"926",926,"Lemon Cake","Apple Danish","Chocolate Coffee",NA,NA,NA,NA,NA
"927",927,"Marzipan Cookie","Orange Juice","Bottled Water",NA,NA,NA,NA,NA
"928",928,"Strawberry Cake","Napoleon Cake",NA,NA,NA,NA,NA,NA
"929",929,"Pecan Tart",NA,NA,NA,NA,NA,NA,NA
"930",930,"Truffle Cake","Gongolais Cookie",NA,NA,NA,NA,NA,NA
"931",931,"Almond Tart","Blueberry Tart","Vanilla Meringue",NA,NA,NA,NA,NA
"932",932,"Apricot Tart","Apple Danish","Orange Juice",NA,NA,NA,NA,NA
"933",933,"Apple Tart","Cheese Croissant","Orange Juice","Vanilla Frappuccino",NA,NA,NA,NA
"934",934,"Strawberry Cake","Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA
"935",935,"Lemon Cake","Lemon Tart","Blueberry Danish",NA,NA,NA,NA,NA
"936",936,"Lemon Cake","Blueberry Tart","Apricot Croissant",NA,NA,NA,NA,NA
"937",937,"Apple Tart","Apple Croissant","Apple Danish",NA,NA,NA,NA,NA
"938",938,"Blueberry Tart","Apricot Croissant","Raspberry Lemonade","Hot Coffee",NA,NA,NA,NA
"939",939,"Blueberry Tart","Cheese Croissant","Orange Juice",NA,NA,NA,NA,NA
"940",940,"Apple Tart","Apricot Tart","Apple Croissant","Apricot Danish","Apple Danish","Raspberry Lemonade","Bottled Water",NA
"941",941,"Chocolate Eclair","Napoleon Cake","Lemon Tart","Lemon Cookie","Bottled Water",NA,NA,NA
"942",942,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"943",943,"Truffle Cake","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA
"944",944,"Chocolate Cake","Casino Cake","Pecan Tart","Bottled Water","Chocolate Coffee",NA,NA,NA
"945",945,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"946",946,"Strawberry Cake","Apple Tart","Berry Tart","Lemon Tart","Apricot Croissant","Cherry Soda",NA,NA
"947",947,"Raspberry Lemonade",NA,NA,NA,NA,NA,NA,NA
"948",948,"Chocolate Cake","Berry Tart","Bottled Water",NA,NA,NA,NA,NA
"949",949,"Lemon Cake","Almond Tart","Apricot Tart","Lemon Tart","Chocolate Meringue","Vanilla Meringue","Cheese Croissant","Blueberry Danish"
"950",950,"Coffee Eclair","Blackberry Tart","Blueberry Tart",NA,NA,NA,NA,NA
"951",951,"Strawberry Cake","Walnut Cookie","Chocolate Coffee",NA,NA,NA,NA,NA
"952",952,"Berry Tart","Pecan Tart","Lemon Lemonade","Green Tea",NA,NA,NA,NA
"953",953,"Coffee Eclair","Almond Bear Claw",NA,NA,NA,NA,NA,NA
"954",954,"Opera Cake","Cherry Tart","Hot Coffee","Vanilla Frappuccino",NA,NA,NA,NA
"955",955,"Lemon Tart","Walnut Cookie","Green Tea",NA,NA,NA,NA,NA
"956",956,"Napoleon Cake","Blueberry Tart",NA,NA,NA,NA,NA,NA
"957",957,"Chocolate Cake","Pecan Tart","Orange Juice",NA,NA,NA,NA,NA
"958",958,"Truffle Cake","Almond Tart","Apricot Croissant","Cheese Croissant","Blueberry Danish","Bottled Water",NA,NA
"959",959,"Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA,NA
"960",960,"Truffle Cake","Gongolais Cookie","Chocolate Meringue","Walnut Cookie","Almond Twist","Green Tea",NA,NA
"961",961,"Lemon Tart",NA,NA,NA,NA,NA,NA,NA
"962",962,"Strawberry Cake","Blueberry Tart","Chocolate Croissant",NA,NA,NA,NA,NA
"963",963,"Napoleon Cake","Chocolate Tart","Bottled Water","Hot Coffee",NA,NA,NA,NA
"964",964,"Coffee Eclair","Blackberry Tart","Walnut Cookie",NA,NA,NA,NA,NA
"965",965,"Coffee Eclair","Apple Pie","Marzipan Cookie","Almond Twist","Blueberry Danish","Hot Coffee","Single Espresso",NA
"966",966,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"967",967,"Chocolate Croissant","Single Espresso",NA,NA,NA,NA,NA,NA
"968",968,"Apple Croissant",NA,NA,NA,NA,NA,NA,NA
"969",969,"Chocolate Meringue","Cheese Croissant","Orange Juice","Hot Coffee",NA,NA,NA,NA
"970",970,"Blueberry Tart","Marzipan Cookie","Apricot Croissant","Hot Coffee",NA,NA,NA,NA
"971",971,"Chocolate Meringue","Raspberry Lemonade",NA,NA,NA,NA,NA,NA
"972",972,"Chocolate Eclair","Napoleon Cake","Blackberry Tart","Lemon Cookie","Chocolate Meringue","Lemon Lemonade","Hot Coffee",NA
"973",973,"Coffee Eclair","Vanilla Eclair","Napoleon Cake","Apple Pie","Walnut Cookie","Almond Twist","Hot Coffee",NA
"974",974,"Ganache Cookie","Apple Danish",NA,NA,NA,NA,NA,NA
"975",975,"Truffle Cake","Coffee Eclair","Berry Tart","Chocolate Tart","Gongolais Cookie",NA,NA,NA
"976",976,"Almond Bear Claw","Lemon Lemonade",NA,NA,NA,NA,NA,NA
"977",977,"Casino Cake","Coffee Eclair","Blackberry Tart","Gongolais Cookie","Chocolate Meringue","Cheese Croissant","Raspberry Lemonade",NA
"978",978,"Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA,NA
"979",979,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"980",980,"Vanilla Eclair","Cherry Tart","Tuile Cookie",NA,NA,NA,NA,NA
"981",981,"Apricot Tart",NA,NA,NA,NA,NA,NA,NA
"982",982,"Raspberry Lemonade",NA,NA,NA,NA,NA,NA,NA
"983",983,"Marzipan Cookie","Tuile Cookie","Almond Bear Claw","Cherry Soda",NA,NA,NA,NA
"984",984,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"985",985,"Blueberry Tart","Pecan Tart","Apricot Croissant","Apple Danish",NA,NA,NA,NA
"986",986,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"987",987,"Strawberry Cake","Napoleon Cake",NA,NA,NA,NA,NA,NA
"988",988,"Gongolais Cookie","Apple Croissant","Blueberry Danish",NA,NA,NA,NA,NA
"989",989,"Chocolate Cake","Casino Cake","Chocolate Coffee",NA,NA,NA,NA,NA
"990",990,"Chocolate Croissant",NA,NA,NA,NA,NA,NA,NA
"991",991,"Chocolate Cake","Casino Cake","Chocolate Coffee",NA,NA,NA,NA,NA
"992",992,"Chocolate Cake",NA,NA,NA,NA,NA,NA,NA
"993",993,"Opera Cake","Chocolate Eclair","Apricot Tart",NA,NA,NA,NA,NA
"994",994,"Opera Cake","Walnut Cookie","Bottled Water",NA,NA,NA,NA,NA
"995",995,"Napoleon Cake","Marzipan Cookie","Tuile Cookie","Hot Coffee",NA,NA,NA,NA
"996",996,"Casino Cake","Almond Tart","Gongolais Cookie","Apple Croissant","Cheese Croissant","Chocolate Coffee",NA,NA
"997",997,"Casino Cake","Chocolate Eclair","Gongolais Cookie","Apricot Croissant",NA,NA,NA,NA
"998",998,"Chocolate Cake","Strawberry Cake","Napoleon Cake","Almond Croissant","Cheese Croissant",NA,NA,NA
"999",999,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"1000",1000,"Blackberry Tart","Chocolate Croissant","Vanilla Frappuccino",NA,NA,NA,NA,NA
