"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"4180","4180","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4181","4181","Opera Cake","Truffle Cake","Chocolate Eclair","Orange Juice","","","",""
"4182","4182","Chocolate Cake","Apple Pie","Vanilla Frappuccino","","","","",""
"4183","4183","Blueberry Tart","Chocolate Tart","Cheese Croissant","Orange Juice","","","",""
"4184","4184","Coffee Eclair","Apple Pie","Apple Tart","Marzipan Cookie","Tuile Cookie","Almond Twist","Lemon Lemonade","Cherry Soda"
"4185","4185","Lemon Cake","Lemon Tart","","","","","",""
"4186","4186","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"4187","4187","Cherry Tart","Lemon Cookie","Chocolate Coffee","","","","",""
"4188","4188","Lemon Cookie","","","","","","",""
"4189","4189","Napoleon Cake","Apricot Tart","Raspberry Lemonade","","","","",""
"4190","4190","Blueberry Tart","Apricot Croissant","","","","","",""
"4191","4191","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4192","4192","Lemon Cake","Strawberry Cake","Napoleon Cake","Berry Tart","Vanilla Frappuccino","","",""
"4193","4193","Opera Cake","Lemon Cookie","Chocolate Meringue","Tuile Cookie","Apple Croissant","","",""
"4194","4194","Gongolais Cookie","Chocolate Croissant","Raspberry Lemonade","","","","",""
"4195","4195","Chocolate Tart","Raspberry Cookie","Chocolate Croissant","Lemon Lemonade","","","",""
"4196","4196","Berry Tart","Apricot Danish","Bottled Water","","","","",""
"4197","4197","Gongolais Cookie","Vanilla Meringue","Apple Croissant","","","","",""
"4198","4198","Apricot Tart","Raspberry Cookie","Marzipan Cookie","Almond Twist","","","",""
"4199","4199","Ganache Cookie","Almond Croissant","Apricot Danish","Apple Danish","","","",""
"4200","4200","Lemon Tart","Cherry Soda","","","","","",""
"4201","4201","Vanilla Eclair","Chocolate Tart","Lemon Cookie","","","","",""
"4202","4202","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4203","4203","Blackberry Tart","Blueberry Tart","Chocolate Croissant","","","","",""
"4204","4204","Chocolate Tart","Raspberry Cookie","Walnut Cookie","Vanilla Frappuccino","","","",""
"4205","4205","Blueberry Tart","Chocolate Tart","Apricot Croissant","Apricot Danish","Hot Coffee","","",""
"4206","4206","Lemon Cake","Coffee Eclair","Blackberry Tart","Gongolais Cookie","Single Espresso","","",""
"4207","4207","Casino Cake","Apple Tart","Single Espresso","","","","",""
"4208","4208","Chocolate Eclair","Coffee Eclair","Apple Tart","Blueberry Tart","Marzipan Cookie","","",""
"4209","4209","Opera Cake","Coffee Eclair","Vanilla Eclair","Napoleon Cake","Pecan Tart","Tuile Cookie","Apricot Croissant","Vanilla Frappuccino"
"4210","4210","Vanilla Meringue","","","","","","",""
"4211","4211","Opera Cake","Apple Pie","Berry Tart","Cherry Tart","Apricot Danish","","",""
"4212","4212","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"4213","4213","Chocolate Cake","Chocolate Meringue","Tuile Cookie","Bottled Water","","","",""
"4214","4214","Tuile Cookie","Apricot Croissant","Blueberry Danish","","","","",""
"4215","4215","Opera Cake","Coffee Eclair","Almond Tart","Lemon Cookie","Tuile Cookie","Green Tea","",""
"4216","4216","Vanilla Eclair","Cherry Tart","Cheese Croissant","Orange Juice","","","",""
"4217","4217","Marzipan Cookie","Tuile Cookie","","","","","",""
"4218","4218","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"4219","4219","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"4220","4220","Truffle Cake","Gongolais Cookie","Raspberry Cookie","Lemon Lemonade","","","",""
"4221","4221","Chocolate Cake","Chocolate Tart","Ganache Cookie","","","","",""
"4222","4222","Chocolate Cake","Opera Cake","Coffee Eclair","Marzipan Cookie","Tuile Cookie","Apricot Danish","",""
"4223","4223","Chocolate Meringue","Raspberry Lemonade","Green Tea","","","","",""
"4224","4224","Cheese Croissant","Orange Juice","","","","","",""
"4225","4225","Strawberry Cake","Napoleon Cake","Apple Pie","Blueberry Tart","Blueberry Danish","","",""
"4226","4226","Truffle Cake","Gongolais Cookie","","","","","",""
"4227","4227","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4228","4228","Berry Tart","Raspberry Cookie","Apple Danish","Bottled Water","","","",""
"4229","4229","Truffle Cake","Blackberry Tart","Cheese Croissant","Almond Twist","Almond Bear Claw","Raspberry Lemonade","Orange Juice","Vanilla Frappuccino"
"4230","4230","Vanilla Eclair","Tuile Cookie","Cheese Croissant","Blueberry Danish","","","",""
"4231","4231","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"4232","4232","Strawberry Cake","Chocolate Tart","Lemon Tart","Apricot Danish","Almond Bear Claw","Orange Juice","",""
"4233","4233","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"4234","4234","Blueberry Tart","Apricot Croissant","","","","","",""
"4235","4235","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"4236","4236","Chocolate Eclair","Vanilla Eclair","Almond Bear Claw","Single Espresso","","","",""
"4237","4237","Napoleon Cake","Apple Croissant","","","","","",""
"4238","4238","Apricot Danish","Almond Bear Claw","","","","","",""
"4239","4239","Cheese Croissant","Orange Juice","","","","","",""
"4240","4240","Lemon Cake","Lemon Tart","Chocolate Meringue","","","","",""
"4241","4241","Raspberry Cookie","Almond Twist","","","","","",""
"4242","4242","Chocolate Eclair","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","",""
"4243","4243","Truffle Cake","Raspberry Cookie","Raspberry Lemonade","Cherry Soda","","","",""
"4244","4244","Vanilla Eclair","Chocolate Coffee","","","","","",""
"4245","4245","Chocolate Cake","Chocolate Eclair","Apple Tart","Apple Croissant","Apple Danish","Almond Twist","",""
"4246","4246","Chocolate Tart","Apricot Croissant","Raspberry Lemonade","Chocolate Coffee","","","",""
"4247","4247","Strawberry Cake","Tuile Cookie","Hot Coffee","","","","",""
"4248","4248","Casino Cake","Strawberry Cake","Napoleon Cake","Chocolate Meringue","","","",""
"4249","4249","Cherry Tart","Pecan Tart","Almond Croissant","Apricot Danish","","","",""
"4250","4250","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"4251","4251","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"4252","4252","Coffee Eclair","","","","","","",""
"4253","4253","Apple Pie","","","","","","",""
"4254","4254","Lemon Cake","Truffle Cake","Gongolais Cookie","Almond Twist","","","",""
"4255","4255","Vanilla Meringue","Orange Juice","","","","","",""
"4256","4256","Casino Cake","Apple Tart","Walnut Cookie","","","","",""
"4257","4257","Chocolate Cake","Coffee Eclair","Apple Tart","Ganache Cookie","","","",""
"4258","4258","Chocolate Eclair","Ganache Cookie","","","","","",""
"4259","4259","Berry Tart","Almond Bear Claw","Bottled Water","","","","",""
"4260","4260","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"4261","4261","Apricot Tart","Walnut Cookie","Apple Croissant","Lemon Lemonade","","","",""
"4262","4262","Chocolate Cake","Coffee Eclair","Blackberry Tart","Blueberry Tart","Lemon Tart","Tuile Cookie","Raspberry Lemonade","Single Espresso"
"4263","4263","Cherry Tart","Apricot Danish","","","","","",""
"4264","4264","Raspberry Lemonade","","","","","","",""
"4265","4265","Strawberry Cake","Napoleon Cake","Apple Tart","Pecan Tart","Gongolais Cookie","","",""
"4266","4266","Truffle Cake","Orange Juice","","","","","",""
"4267","4267","Strawberry Cake","Napoleon Cake","Almond Tart","Apple Danish","Green Tea","","",""
"4268","4268","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"4269","4269","Coffee Eclair","Apricot Tart","Chocolate Tart","Apple Croissant","Cheese Croissant","Cherry Soda","",""
"4270","4270","Strawberry Cake","Napoleon Cake","Almond Croissant","Apricot Danish","","","",""
"4271","4271","Napoleon Cake","Walnut Cookie","Almond Bear Claw","","","","",""
"4272","4272","Apricot Croissant","Hot Coffee","","","","","",""
"4273","4273","Chocolate Cake","Pecan Tart","Vanilla Meringue","Walnut Cookie","Almond Twist","Lemon Lemonade","Single Espresso",""
"4274","4274","Coffee Eclair","","","","","","",""
"4275","4275","Casino Cake","Napoleon Cake","Walnut Cookie","Orange Juice","","","",""
"4276","4276","Lemon Cake","Casino Cake","Opera Cake","","","","",""
"4277","4277","Almond Croissant","Cheese Croissant","Orange Juice","","","","",""
"4278","4278","Chocolate Croissant","Cherry Soda","","","","","",""
"4279","4279","Chocolate Eclair","Apple Tart","Chocolate Meringue","Apricot Danish","Vanilla Frappuccino","","",""
"4280","4280","Napoleon Cake","Lemon Tart","Cherry Soda","","","","",""
"4281","4281","Almond Tart","Gongolais Cookie","Lemon Cookie","","","","",""
"4282","4282","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4283","4283","Berry Tart","Lemon Cookie","Hot Coffee","","","","",""
"4284","4284","Vanilla Meringue","Lemon Lemonade","Raspberry Lemonade","","","","",""
"4285","4285","Cheese Croissant","Orange Juice","","","","","",""
"4286","4286","Single Espresso","","","","","","",""
"4287","4287","Cheese Croissant","Orange Juice","","","","","",""
"4288","4288","Chocolate Cake","Apple Tart","","","","","",""
"4289","4289","Casino Cake","Chocolate Tart","Vanilla Frappuccino","Single Espresso","","","",""
"4290","4290","Strawberry Cake","Coffee Eclair","Blackberry Tart","Single Espresso","","","",""
"4291","4291","Almond Croissant","Apricot Croissant","Chocolate Croissant","Almond Bear Claw","","","",""
"4292","4292","Blueberry Tart","Apricot Croissant","Blueberry Danish","Hot Coffee","Vanilla Frappuccino","","",""
"4293","4293","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"4294","4294","Strawberry Cake","Apricot Tart","Apricot Croissant","Cherry Soda","","","",""
"4295","4295","Blackberry Tart","Cherry Tart","","","","","",""
"4296","4296","Strawberry Cake","Napoleon Cake","Raspberry Cookie","Walnut Cookie","","","",""
"4297","4297","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4298","4298","Cheese Croissant","","","","","","",""
"4299","4299","Chocolate Eclair","Orange Juice","","","","","",""
"4300","4300","Lemon Cake","Vanilla Eclair","Apple Pie","Apricot Croissant","Cheese Croissant","Orange Juice","",""
"4301","4301","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4302","4302","Apple Pie","Chocolate Meringue","Apricot Croissant","Cheese Croissant","","","",""
"4303","4303","Lemon Cake","Opera Cake","Ganache Cookie","Gongolais Cookie","Bottled Water","","",""
"4304","4304","Raspberry Cookie","Lemon Cookie","Almond Bear Claw","Lemon Lemonade","Raspberry Lemonade","Vanilla Frappuccino","",""
"4305","4305","Vanilla Eclair","Berry Tart","Bottled Water","","","","",""
"4306","4306","Lemon Tart","Green Tea","Chocolate Coffee","","","","",""
"4307","4307","Berry Tart","Pecan Tart","Marzipan Cookie","Bottled Water","","","",""
"4308","4308","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"4309","4309","Strawberry Cake","Napoleon Cake","","","","","",""
"4310","4310","Opera Cake","Cherry Tart","Lemon Tart","Apricot Danish","Cherry Soda","","",""
"4311","4311","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"4312","4312","Opera Cake","Berry Tart","Gongolais Cookie","Tuile Cookie","Almond Twist","","",""
"4313","4313","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"4314","4314","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"4315","4315","Strawberry Cake","Vanilla Meringue","Almond Croissant","Raspberry Lemonade","Green Tea","","",""
"4316","4316","Apricot Tart","Walnut Cookie","Cheese Croissant","Almond Twist","Orange Juice","Bottled Water","Chocolate Coffee",""
"4317","4317","Lemon Cake","Lemon Tart","","","","","",""
"4318","4318","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"4319","4319","Opera Cake","Vanilla Meringue","Apple Danish","","","","",""
"4320","4320","Napoleon Cake","Chocolate Tart","Tuile Cookie","Walnut Cookie","Vanilla Frappuccino","","",""
"4321","4321","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"4322","4322","Opera Cake","Strawberry Cake","Chocolate Eclair","Cherry Tart","Marzipan Cookie","Apricot Danish","",""
"4323","4323","Coffee Eclair","Apple Pie","Apple Tart","Gongolais Cookie","Tuile Cookie","Blueberry Danish","Bottled Water",""
"4324","4324","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4325","4325","Marzipan Cookie","Tuile Cookie","Walnut Cookie","","","","",""
"4326","4326","Lemon Cake","Apple Tart","Lemon Tart","","","","",""
"4327","4327","Raspberry Cookie","Vanilla Frappuccino","","","","","",""
"4328","4328","Strawberry Cake","Truffle Cake","Napoleon Cake","Raspberry Cookie","Walnut Cookie","","",""
"4329","4329","Bottled Water","Vanilla Frappuccino","","","","","",""
"4330","4330","Almond Bear Claw","","","","","","",""
"4331","4331","Strawberry Cake","Napoleon Cake","","","","","",""
"4332","4332","Chocolate Cake","Chocolate Coffee","","","","","",""
"4333","4333","Coffee Eclair","","","","","","",""
"4334","4334","Marzipan Cookie","Tuile Cookie","Vanilla Frappuccino","","","","",""
"4335","4335","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"4336","4336","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"4337","4337","Strawberry Cake","Napoleon Cake","","","","","",""
"4338","4338","Lemon Cake","Lemon Tart","","","","","",""
"4339","4339","Blueberry Tart","Apricot Croissant","","","","","",""
"4340","4340","Chocolate Eclair","Berry Tart","Tuile Cookie","Bottled Water","","","",""
"4341","4341","Coffee Eclair","Apple Pie","Almond Twist","Lemon Lemonade","Hot Coffee","","",""
"4342","4342","Chocolate Cake","Lemon Cake","Casino Cake","Chocolate Coffee","","","",""
"4343","4343","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4344","4344","Apricot Tart","Blueberry Danish","Bottled Water","Cherry Soda","","","",""
"4345","4345","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4346","4346","Lemon Cake","Opera Cake","Blueberry Tart","Chocolate Tart","Marzipan Cookie","Cheese Croissant","Green Tea","Single Espresso"
"4347","4347","Cheese Croissant","Orange Juice","","","","","",""
"4348","4348","Blueberry Tart","Green Tea","","","","","",""
"4349","4349","Cheese Croissant","Orange Juice","","","","","",""
"4350","4350","Strawberry Cake","Chocolate Eclair","Napoleon Cake","Berry Tart","Lemon Tart","Chocolate Coffee","",""
"4351","4351","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"4352","4352","Opera Cake","Apple Croissant","Vanilla Frappuccino","","","","",""
"4353","4353","Lemon Cake","Apple Tart","Blueberry Tart","Lemon Tart","Ganache Cookie","Orange Juice","",""
"4354","4354","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"4355","4355","Casino Cake","Apple Pie","Orange Juice","","","","",""
"4356","4356","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4357","4357","Chocolate Eclair","Cherry Tart","Orange Juice","Hot Coffee","","","",""
"4358","4358","Lemon Cake","Truffle Cake","Gongolais Cookie","Almond Twist","Almond Bear Claw","Single Espresso","",""
"4359","4359","Opera Cake","Strawberry Cake","Apple Tart","Apple Danish","Vanilla Frappuccino","","",""
"4360","4360","Pecan Tart","Vanilla Meringue","Marzipan Cookie","Tuile Cookie","","","",""
"4361","4361","Truffle Cake","Gongolais Cookie","","","","","",""
"4362","4362","Apple Tart","Blueberry Tart","Apricot Croissant","Hot Coffee","","","",""
"4363","4363","Vanilla Eclair","Apricot Tart","Ganache Cookie","Raspberry Cookie","","","",""
"4364","4364","Almond Tart","Chocolate Croissant","","","","","",""
"4365","4365","Raspberry Cookie","","","","","","",""
"4366","4366","Casino Cake","Strawberry Cake","Apricot Tart","Blueberry Danish","","","",""
"4367","4367","Truffle Cake","Marzipan Cookie","Tuile Cookie","Bottled Water","","","",""
"4368","4368","Chocolate Cake","Marzipan Cookie","Tuile Cookie","","","","",""
"4369","4369","Coffee Eclair","Apricot Tart","Blackberry Tart","Single Espresso","","","",""
"4370","4370","Orange Juice","","","","","","",""
"4371","4371","Strawberry Cake","Chocolate Eclair","Napoleon Cake","","","","",""
"4372","4372","Vanilla Eclair","Marzipan Cookie","Tuile Cookie","","","","",""
"4373","4373","Lemon Cake","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","Chocolate Coffee","",""
"4374","4374","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"4375","4375","Lemon Cake","Gongolais Cookie","Blueberry Danish","","","","",""
"4376","4376","Vanilla Meringue","Green Tea","Hot Coffee","","","","",""
"4377","4377","Blueberry Tart","Walnut Cookie","Apple Danish","Orange Juice","Bottled Water","","",""
"4378","4378","Raspberry Cookie","Almond Twist","","","","","",""
"4379","4379","Napoleon Cake","Chocolate Croissant","","","","","",""
"4380","4380","Ganache Cookie","Walnut Cookie","Orange Juice","","","","",""
"4381","4381","Opera Cake","Marzipan Cookie","Tuile Cookie","","","","",""
"4382","4382","Marzipan Cookie","Tuile Cookie","Apricot Croissant","Cherry Soda","","","",""
"4383","4383","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4384","4384","Berry Tart","Bottled Water","","","","","",""
"4385","4385","Marzipan Cookie","","","","","","",""
"4386","4386","Bottled Water","","","","","","",""
"4387","4387","Chocolate Cake","Truffle Cake","Gongolais Cookie","Hot Coffee","","","",""
"4388","4388","Truffle Cake","Almond Tart","Lemon Tart","Gongolais Cookie","Almond Twist","Bottled Water","",""
"4389","4389","Truffle Cake","Gongolais Cookie","Vanilla Frappuccino","","","","",""
"4390","4390","Vanilla Eclair","Raspberry Cookie","Cheese Croissant","Orange Juice","","","",""
"4391","4391","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"4392","4392","Strawberry Cake","Coffee Eclair","Napoleon Cake","Ganache Cookie","Apricot Croissant","Vanilla Frappuccino","",""
"4393","4393","Chocolate Meringue","Lemon Lemonade","Orange Juice","Cherry Soda","","","",""
"4394","4394","Chocolate Cake","Berry Tart","Lemon Lemonade","Bottled Water","","","",""
"4395","4395","Lemon Cake","Marzipan Cookie","","","","","",""
"4396","4396","Truffle Cake","Gongolais Cookie","Apricot Croissant","Apple Danish","","","",""
"4397","4397","Vanilla Eclair","Berry Tart","Green Tea","Bottled Water","","","",""
"4398","4398","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"4399","4399","Lemon Cake","Gongolais Cookie","Apple Croissant","","","","",""
"4400","4400","Berry Tart","Blueberry Tart","Cherry Tart","Almond Bear Claw","Bottled Water","","",""
"4401","4401","Chocolate Tart","Walnut Cookie","Cheese Croissant","Vanilla Frappuccino","","","",""
"4402","4402","Chocolate Cake","Truffle Cake","Apple Tart","Apricot Tart","Gongolais Cookie","Apricot Croissant","",""
"4403","4403","Casino Cake","Almond Tart","Pecan Tart","","","","",""
"4404","4404","Apple Pie","Blueberry Tart","Lemon Tart","","","","",""
"4405","4405","Lemon Cake","Strawberry Cake","Berry Tart","Chocolate Tart","Lemon Cookie","Almond Croissant","Chocolate Croissant",""
"4406","4406","Gongolais Cookie","Tuile Cookie","Chocolate Croissant","Bottled Water","","","",""
"4407","4407","Chocolate Cake","Tuile Cookie","","","","","",""
"4408","4408","Coffee Eclair","Almond Tart","Berry Tart","","","","",""
"4409","4409","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4410","4410","Almond Croissant","","","","","","",""
"4411","4411","Casino Cake","Strawberry Cake","Vanilla Meringue","Apple Croissant","Almond Twist","","",""
"4412","4412","Berry Tart","Bottled Water","","","","","",""
"4413","4413","Lemon Cake","Strawberry Cake","Napoleon Cake","Blueberry Tart","Bottled Water","","",""
"4414","4414","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"4415","4415","Apple Tart","Marzipan Cookie","Tuile Cookie","","","","",""
"4416","4416","Gongolais Cookie","Almond Bear Claw","","","","","",""
"4417","4417","Napoleon Cake","Berry Tart","Blackberry Tart","Chocolate Meringue","Chocolate Coffee","","",""
"4418","4418","Coffee Eclair","Berry Tart","Cherry Tart","Lemon Cookie","Chocolate Meringue","Almond Bear Claw","Chocolate Coffee",""
"4419","4419","Lemon Cake","Napoleon Cake","Ganache Cookie","Cherry Soda","","","",""
"4420","4420","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4421","4421","Apricot Tart","Chocolate Meringue","Orange Juice","Chocolate Coffee","","","",""
"4422","4422","Opera Cake","Coffee Eclair","Blackberry Tart","Blueberry Tart","Lemon Tart","","",""
"4423","4423","Raspberry Cookie","Lemon Cookie","Vanilla Meringue","Lemon Lemonade","Raspberry Lemonade","","",""
"4424","4424","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4425","4425","Strawberry Cake","Truffle Cake","Napoleon Cake","Pecan Tart","","","",""
"4426","4426","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"4427","4427","Chocolate Cake","Vanilla Eclair","Gongolais Cookie","","","","",""
"4428","4428","Pecan Tart","Cheese Croissant","Almond Twist","Orange Juice","","","",""
"4429","4429","Chocolate Cake","Marzipan Cookie","Tuile Cookie","Apple Danish","","","",""
"4430","4430","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"4431","4431","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"4432","4432","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4433","4433","Cheese Croissant","Orange Juice","","","","","",""
"4434","4434","Chocolate Cake","Pecan Tart","","","","","",""
"4435","4435","Berry Tart","Pecan Tart","Walnut Cookie","Apricot Danish","Hot Coffee","","",""
"4436","4436","Berry Tart","Chocolate Meringue","","","","","",""
"4437","4437","Strawberry Cake","Almond Tart","Blackberry Tart","","","","",""
"4438","4438","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"4439","4439","Chocolate Cake","Marzipan Cookie","Almond Twist","","","","",""
"4440","4440","Chocolate Eclair","Cheese Croissant","Orange Juice","","","","",""
"4441","4441","Strawberry Cake","Napoleon Cake","Chocolate Coffee","","","","",""
"4442","4442","Truffle Cake","Lemon Tart","Gongolais Cookie","Lemon Lemonade","","","",""
"4443","4443","Apple Pie","Tuile Cookie","","","","","",""
"4444","4444","Berry Tart","Bottled Water","","","","","",""
"4445","4445","Opera Cake","Cherry Tart","Cheese Croissant","Apricot Danish","Cherry Soda","","",""
"4446","4446","Strawberry Cake","Napoleon Cake","Apple Pie","Blackberry Tart","Chocolate Meringue","","",""
"4447","4447","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4448","4448","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"4449","4449","Gongolais Cookie","Apricot Croissant","","","","","",""
"4450","4450","Opera Cake","Vanilla Eclair","Cheese Croissant","Apple Danish","Almond Twist","Orange Juice","Vanilla Frappuccino",""
"4451","4451","Lemon Cookie","Apple Danish","","","","","",""
"4452","4452","Apple Pie","Apricot Danish","Chocolate Coffee","","","","",""
"4453","4453","Truffle Cake","Vanilla Eclair","Gongolais Cookie","","","","",""
"4454","4454","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"4455","4455","Casino Cake","Apricot Tart","Blueberry Tart","Chocolate Meringue","Almond Bear Claw","","",""
"4456","4456","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4457","4457","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4458","4458","Strawberry Cake","Napoleon Cake","Ganache Cookie","Apple Danish","","","",""
"4459","4459","Coffee Eclair","Almond Tart","Blackberry Tart","Bottled Water","Vanilla Frappuccino","Single Espresso","",""
"4460","4460","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4461","4461","Strawberry Cake","Blueberry Tart","Raspberry Cookie","Tuile Cookie","Walnut Cookie","","",""
"4462","4462","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"4463","4463","Cherry Tart","Lemon Tart","","","","","",""
"4464","4464","Berry Tart","Blueberry Tart","Lemon Cookie","Apple Croissant","Almond Bear Claw","","",""
"4465","4465","Chocolate Eclair","Chocolate Tart","","","","","",""
"4466","4466","Truffle Cake","Coffee Eclair","Apricot Danish","Orange Juice","","","",""
"4467","4467","Apple Tart","Green Tea","","","","","",""
"4468","4468","Casino Cake","Blueberry Tart","Apricot Croissant","Hot Coffee","","","",""
"4469","4469","Blueberry Tart","Almond Croissant","Chocolate Croissant","","","","",""
"4470","4470","Cheese Croissant","","","","","","",""
"4471","4471","Apricot Tart","Blueberry Tart","Lemon Tart","Ganache Cookie","Vanilla Meringue","Hot Coffee","Vanilla Frappuccino",""
"4472","4472","Truffle Cake","Vanilla Eclair","Berry Tart","Lemon Tart","Gongolais Cookie","Almond Croissant","",""
"4473","4473","Raspberry Lemonade","","","","","","",""
"4474","4474","Lemon Cake","Truffle Cake","Cherry Tart","Tuile Cookie","","","",""
"4475","4475","Opera Cake","Strawberry Cake","Blackberry Tart","Blueberry Tart","Cherry Tart","Lemon Cookie","Apricot Danish",""
"4476","4476","Marzipan Cookie","Tuile Cookie","","","","","",""
"4477","4477","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"4478","4478","Gongolais Cookie","Raspberry Cookie","Walnut Cookie","Blueberry Danish","Raspberry Lemonade","","",""
"4479","4479","Tuile Cookie","Apple Danish","","","","","",""
"4480","4480","Truffle Cake","Ganache Cookie","Gongolais Cookie","Chocolate Croissant","","","",""
"4481","4481","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"4482","4482","Cherry Tart","Hot Coffee","Single Espresso","","","","",""
"4483","4483","Napoleon Cake","Cherry Soda","","","","","",""
"4484","4484","Apricot Croissant","Almond Bear Claw","","","","","",""
"4485","4485","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"4486","4486","Truffle Cake","Almond Tart","Cherry Tart","","","","",""
"4487","4487","Coffee Eclair","Almond Tart","Blackberry Tart","Cherry Tart","Ganache Cookie","Apple Croissant","Blueberry Danish","Hot Coffee"
"4488","4488","Coffee Eclair","Blackberry Tart","","","","","",""
"4489","4489","Truffle Cake","","","","","","",""
"4490","4490","Chocolate Cake","Casino Cake","Truffle Cake","Vanilla Meringue","Chocolate Coffee","","",""
"4491","4491","Coffee Eclair","Apple Pie","Almond Croissant","Almond Twist","","","",""
"4492","4492","Marzipan Cookie","Tuile Cookie","","","","","",""
"4493","4493","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"4494","4494","Truffle Cake","Gongolais Cookie","","","","","",""
"4495","4495","Blueberry Tart","Apricot Croissant","Chocolate Croissant","Hot Coffee","","","",""
"4496","4496","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"4497","4497","Truffle Cake","Lemon Lemonade","Hot Coffee","Chocolate Coffee","","","",""
"4498","4498","Opera Cake","Berry Tart","Almond Bear Claw","","","","",""
"4499","4499","Napoleon Cake","Orange Juice","Chocolate Coffee","","","","",""
"4500","4500","Truffle Cake","Raspberry Cookie","Tuile Cookie","","","","",""
"4501","4501","Strawberry Cake","Napoleon Cake","Single Espresso","","","","",""
"4502","4502","Lemon Cake","Coffee Eclair","Almond Tart","Blackberry Tart","Gongolais Cookie","Single Espresso","",""
"4503","4503","Lemon Cake","Lemon Tart","Apricot Croissant","Raspberry Lemonade","","","",""
"4504","4504","Lemon Cake","Casino Cake","Bottled Water","Chocolate Coffee","","","",""
